order_id,item_id,customer_id,quantity,price,order_date,location,delivery_time
2579,4,193,3,26.97,2025-01-20,New York,39
2580,3,680,1,11.49,2025-02-26,Dallas,28
2581,3,638,3,34.47,2025-01-05,Dallas,24
2582,4,192,1,8.99,2025-01-08,Dallas,36
2583,3,122,1,11.49,2024-12-29,Dallas,25
2584,5,735,1,4.99,2025-01-12,New York,36
2585,4,692,1,8.99,2025-02-05,Chicago,17
2586,4,325,3,26.97,2025-05-02,Miami,39
2587,1,258,3,38.97,2025-01-22,Dallas,41
2588,5,287,3,14.97,2025-04-02,Chicago,27
2589,4,116,1,8.99,2025-03-02,Dallas,44
2590,3,931,1,11.49,2025-06-07,Dallas,15
2591,4,613,3,26.97,2025-05-06,Dallas,35
2592,4,975,1,8.99,2025-05-14,Atlanta,25
2593,3,312,1,11.49,2025-05-20,Atlanta,18
2594,3,761,1,11.49,2025-04-27,Dallas,39
2595,2,852,2,21.98,2025-06-27,Dallas,26
2596,1,254,1,12.99,2025-03-09,Miami,34
2597,5,160,3,14.97,2025-04-04,Miami,42
2598,5,393,3,14.97,2025-05-19,Miami,16
2599,4,494,1,8.99,2025-05-31,Atlanta,42
2600,4,791,1,8.99,2024-12-31,Miami,16
2601,1,93,1,12.99,2025-05-14,New York,17
2602,3,923,3,34.47,2025-03-09,Dallas,15
2603,3,477,1,11.49,2025-05-10,Dallas,41
2604,1,663,1,12.99,2025-02-02,Chicago,36
2605,2,383,3,32.97,2025-03-05,Atlanta,36
2606,2,738,1,10.99,2025-01-27,Atlanta,30
2607,1,565,1,12.99,2025-04-28,Dallas,27
2608,2,328,1,10.99,2025-05-26,Chicago,21
2609,3,183,2,22.98,2025-04-27,New York,42
2610,3,28,2,22.98,2025-03-15,Chicago,38
2611,1,792,3,38.97,2025-01-22,Chicago,25
2612,1,223,1,12.99,2025-05-31,Atlanta,16
2613,4,297,2,17.98,2025-02-11,Dallas,21
2614,5,239,3,14.97,2025-05-17,Chicago,41
2615,1,811,1,12.99,2025-04-05,Dallas,39
2616,1,553,3,38.97,2025-05-02,Chicago,19
2617,1,870,1,12.99,2025-05-13,Chicago,23
2618,4,179,3,26.97,2025-03-08,New York,23
2619,1,873,3,38.97,2025-06-23,New York,34
2620,4,800,1,8.99,2024-12-30,New York,20
2621,5,57,2,9.98,2025-03-06,Chicago,32
2622,4,977,2,17.98,2025-02-03,Atlanta,21
2623,2,395,1,10.99,2025-06-10,Atlanta,42
2624,2,957,1,10.99,2025-01-10,Chicago,20
2625,2,455,3,32.97,2025-03-13,Miami,37
2626,3,147,2,22.98,2025-02-02,Chicago,31
2627,3,37,2,22.98,2025-02-04,Miami,19
2628,2,860,3,32.97,2025-02-11,Chicago,40
2629,5,388,3,14.97,2025-05-20,Miami,34
2630,5,362,2,9.98,2025-05-23,Dallas,26
2631,1,356,3,38.97,2025-03-22,Chicago,20
2632,5,338,1,4.99,2025-01-11,Atlanta,28
2633,4,720,3,26.97,2025-02-14,Dallas,45
2634,1,201,3,38.97,2025-04-22,Dallas,35
2635,1,299,1,12.99,2025-06-03,New York,29
2636,2,659,3,32.97,2025-02-05,Dallas,42
2637,5,897,2,9.98,2025-02-27,Dallas,15
2638,3,351,1,11.49,2025-05-23,Miami,16
2639,4,366,2,17.98,2025-05-06,New York,17
2640,1,801,3,38.97,2025-03-23,New York,25
2641,1,768,3,38.97,2025-01-23,Dallas,37
2642,2,315,1,10.99,2025-02-25,Miami,16
2643,4,632,1,8.99,2025-03-21,Atlanta,21
2644,4,762,2,17.98,2025-03-10,New York,35
2645,1,914,1,12.99,2025-02-10,Chicago,17
2646,4,903,2,17.98,2025-02-05,New York,44
2647,3,442,2,22.98,2025-02-20,Miami,28
2648,5,416,3,14.97,2025-01-02,Chicago,43
2649,1,36,2,25.98,2025-04-05,Miami,33
2650,4,720,1,8.99,2025-01-14,Dallas,36
2651,2,358,1,10.99,2025-05-12,New York,25
2652,2,890,2,21.98,2025-05-25,Chicago,28
2653,4,803,2,17.98,2025-02-01,Atlanta,45
2654,5,682,2,9.98,2025-06-28,Dallas,42
2655,2,100,3,32.97,2025-01-07,Dallas,31
2656,2,409,1,10.99,2025-03-29,Chicago,18
2657,2,869,2,21.98,2025-01-23,New York,22
2658,1,517,3,38.97,2025-02-23,Chicago,36
2659,1,352,1,12.99,2025-03-09,New York,32
2660,4,967,3,26.97,2025-02-05,New York,36
2661,5,484,1,4.99,2025-06-25,New York,39
2662,1,586,3,38.97,2025-05-27,Atlanta,42
2663,4,600,3,26.97,2025-06-11,Dallas,43
2664,1,749,3,38.97,2025-04-21,Dallas,40
2665,1,769,2,25.98,2025-02-06,Chicago,32
2666,1,343,1,12.99,2025-04-02,Chicago,18
2667,4,592,2,17.98,2025-03-11,New York,37
2668,5,239,2,9.98,2025-05-12,New York,39
2669,1,121,3,38.97,2025-04-18,Chicago,23
2670,1,626,3,38.97,2025-01-11,Miami,31
2671,4,962,2,17.98,2025-05-05,New York,23
2672,4,62,2,17.98,2025-03-17,New York,17
2673,4,894,3,26.97,2025-01-10,New York,15
2674,4,329,2,17.98,2025-04-16,Atlanta,34
2675,3,14,1,11.49,2025-05-26,Dallas,29
2676,5,400,3,14.97,2025-05-10,Atlanta,40
2677,2,706,3,32.97,2025-01-10,Chicago,35
2678,2,241,3,32.97,2025-01-13,Chicago,36
2679,1,496,2,25.98,2025-06-05,Miami,43
2680,3,411,1,11.49,2025-05-31,Miami,33
2681,2,759,3,32.97,2025-01-23,Miami,37
2682,5,299,3,14.97,2025-05-29,Chicago,36
2683,5,839,3,14.97,2025-04-11,Atlanta,15
2684,4,978,1,8.99,2025-04-09,New York,28
2685,1,690,1,12.99,2025-05-13,Miami,27
2686,4,170,1,8.99,2024-12-29,New York,40
2687,5,898,2,9.98,2025-04-04,New York,19
2688,4,311,1,8.99,2025-03-14,New York,33
2689,3,807,3,34.47,2025-01-22,Miami,33
2690,1,975,2,25.98,2025-06-24,Dallas,26
2691,2,171,1,10.99,2025-04-14,Miami,35
2692,4,178,1,8.99,2025-05-20,Chicago,19
2693,5,639,2,9.98,2025-05-06,Dallas,35
2694,5,719,3,14.97,2025-04-29,Atlanta,45
2695,1,180,3,38.97,2025-01-29,Dallas,28
2696,4,89,2,17.98,2025-02-23,Chicago,34
2697,2,520,1,10.99,2025-01-23,Chicago,25
2698,1,635,1,12.99,2025-05-18,Atlanta,44
2699,1,782,3,38.97,2025-02-22,Atlanta,40
2700,2,999,2,21.98,2025-01-04,New York,38
2701,5,397,2,9.98,2025-02-15,New York,23
2702,5,607,3,14.97,2025-01-13,Atlanta,19
2703,4,231,3,26.97,2025-01-01,Atlanta,38
2704,3,293,3,34.47,2025-06-01,Atlanta,23
2705,4,434,3,26.97,2025-03-30,Miami,18
2706,5,361,3,14.97,2025-04-27,Miami,43
2707,3,934,1,11.49,2025-01-27,Miami,36
2708,4,180,1,8.99,2025-04-06,New York,28
2709,5,243,1,4.99,2025-06-09,Chicago,44
2710,1,308,1,12.99,2025-02-13,Chicago,35
2711,1,914,2,25.98,2025-04-07,New York,36
2712,5,739,2,9.98,2025-05-19,Dallas,40
2713,3,390,2,22.98,2025-02-01,Miami,41
2714,4,564,1,8.99,2025-02-22,Atlanta,21
2715,2,149,2,21.98,2025-03-10,New York,32
2716,5,845,2,9.98,2025-02-10,Miami,18
2717,2,722,3,32.97,2025-05-09,New York,28
2718,5,247,1,4.99,2025-01-17,Miami,28
2719,2,64,3,32.97,2025-04-14,Chicago,41
2720,5,44,3,14.97,2025-02-07,Miami,42
2721,1,688,3,38.97,2025-05-14,Chicago,20
2722,3,828,2,22.98,2025-05-05,Dallas,15
2723,1,978,1,12.99,2025-03-18,Miami,20
2724,1,917,1,12.99,2025-06-20,Atlanta,26
2725,1,517,1,12.99,2025-05-22,Dallas,37
2726,3,618,3,34.47,2025-01-27,Atlanta,25
2727,1,364,3,38.97,2025-05-24,Atlanta,44
2728,1,323,2,25.98,2025-05-26,Miami,29
2729,4,173,2,17.98,2025-03-31,Miami,34
2730,4,506,1,8.99,2025-06-16,Dallas,16
2731,5,218,2,9.98,2025-01-16,Atlanta,32
2732,2,486,1,10.99,2025-02-07,Dallas,34
2733,1,592,1,12.99,2025-05-31,New York,27
2734,4,180,2,17.98,2025-02-14,Dallas,26
2735,1,262,1,12.99,2025-01-12,Chicago,31
2736,1,470,3,38.97,2025-06-08,Miami,40
2737,5,676,3,14.97,2025-02-05,Dallas,19
2738,5,479,2,9.98,2025-06-19,Chicago,45
2739,1,388,2,25.98,2025-02-04,Atlanta,28
2740,2,538,1,10.99,2025-02-12,New York,39
2741,3,861,2,22.98,2025-02-12,Chicago,28
2742,5,11,2,9.98,2025-03-09,Atlanta,30
2743,1,135,1,12.99,2025-02-06,Chicago,21
2744,3,271,3,34.47,2025-06-19,New York,23
2745,4,376,3,26.97,2025-06-18,New York,17
2746,2,304,1,10.99,2025-06-27,Atlanta,38
2747,1,307,3,38.97,2025-04-03,Atlanta,37
2748,2,344,2,21.98,2025-02-22,Chicago,29
2749,3,458,1,11.49,2025-05-03,Dallas,21
2750,4,446,3,26.97,2025-02-27,New York,27
2751,1,709,2,25.98,2025-03-22,Chicago,22
2752,1,767,1,12.99,2025-05-11,Atlanta,44
2753,5,296,1,4.99,2025-06-24,Dallas,38
2754,2,247,1,10.99,2025-05-15,Dallas,22
2755,1,965,2,25.98,2025-06-12,Atlanta,19
2756,1,551,3,38.97,2025-06-04,Atlanta,31
2757,3,979,1,11.49,2025-06-07,Atlanta,24
2758,5,276,3,14.97,2025-02-20,Chicago,43
2759,2,995,1,10.99,2025-06-08,Miami,40
2760,3,761,2,22.98,2025-05-23,Atlanta,44
2761,2,808,2,21.98,2025-02-24,Dallas,44
2762,1,664,3,38.97,2025-04-18,Miami,32
2763,4,248,2,17.98,2025-04-12,Dallas,31
2764,2,557,2,21.98,2025-01-15,Dallas,38
2765,1,806,2,25.98,2025-02-07,New York,20
2766,1,911,3,38.97,2025-01-14,Miami,37
2767,4,465,1,8.99,2025-04-02,Chicago,25
2768,5,742,1,4.99,2025-03-29,Miami,29
2769,4,554,1,8.99,2025-01-07,New York,42
2770,5,322,2,9.98,2025-01-01,Miami,24
2771,2,513,3,32.97,2025-05-25,Miami,43
2772,1,675,3,38.97,2025-06-06,Atlanta,33
2773,2,72,1,10.99,2025-03-14,New York,39
2774,5,919,3,14.97,2025-03-23,Miami,31
2775,3,536,2,22.98,2025-05-16,Chicago,32
2776,4,311,3,26.97,2025-06-01,Atlanta,37
2777,1,638,1,12.99,2025-04-09,Miami,25
2778,1,381,3,38.97,2025-04-18,Atlanta,39
2779,3,135,3,34.47,2025-04-30,Dallas,31
2780,5,825,1,4.99,2025-01-02,Miami,17
2781,3,144,1,11.49,2025-01-09,Atlanta,36
2782,2,88,1,10.99,2025-02-05,Dallas,27
2783,1,387,2,25.98,2025-04-09,Atlanta,32
2784,3,37,1,11.49,2025-05-08,Chicago,40
2785,4,535,2,17.98,2025-01-29,Miami,38
2786,1,214,2,25.98,2025-05-12,Miami,35
2787,2,77,2,21.98,2025-04-17,Dallas,40
2788,1,697,2,25.98,2024-12-29,New York,15
2789,5,829,2,9.98,2025-06-08,Chicago,23
2790,1,100,2,25.98,2025-03-31,New York,41
2791,3,71,3,34.47,2025-01-25,New York,39
2792,1,668,1,12.99,2025-05-08,Chicago,18
2793,4,665,3,26.97,2025-01-31,Miami,35
2794,1,394,3,38.97,2025-06-12,Miami,33
2795,2,868,1,10.99,2025-01-07,Dallas,19
2796,1,618,3,38.97,2025-06-19,Dallas,20
2797,5,108,2,9.98,2025-02-06,Dallas,23
2798,4,626,1,8.99,2025-05-11,Atlanta,36
2799,2,114,1,10.99,2025-02-26,Dallas,22
2800,4,188,3,26.97,2025-06-01,New York,31
2801,4,116,3,26.97,2025-02-18,New York,25
2802,3,554,3,34.47,2025-06-20,Atlanta,24
2803,4,181,1,8.99,2025-05-16,Dallas,34
2804,4,536,3,26.97,2025-04-14,New York,44
2805,3,364,1,11.49,2025-05-23,Dallas,19
2806,5,153,3,14.97,2025-01-06,Atlanta,22
2807,1,207,3,38.97,2025-06-15,Chicago,20
2808,3,283,2,22.98,2025-06-25,New York,43
2809,3,465,2,22.98,2025-05-25,New York,25
2810,1,803,3,38.97,2025-02-26,Chicago,26
2811,3,863,1,11.49,2025-06-13,Miami,31
2812,5,277,3,14.97,2025-01-28,Atlanta,21
2813,4,203,3,26.97,2025-05-17,Chicago,25
2814,5,517,2,9.98,2025-01-11,New York,20
2815,2,48,2,21.98,2025-02-06,Miami,29
2816,3,353,1,11.49,2025-04-20,New York,27
2817,2,816,1,10.99,2025-05-19,Miami,40
2818,2,467,2,21.98,2025-06-18,Dallas,40
2819,4,912,2,17.98,2025-05-07,Chicago,40
2820,2,732,2,21.98,2025-06-14,Chicago,27
2821,3,152,3,34.47,2025-06-08,Dallas,45
2822,5,528,2,9.98,2025-04-17,Chicago,15
2823,4,362,3,26.97,2025-03-13,Chicago,24
2824,5,123,3,14.97,2025-04-08,Dallas,26
2825,4,702,3,26.97,2025-06-06,Miami,37
2826,4,828,3,26.97,2025-02-16,Atlanta,29
2827,3,862,3,34.47,2025-05-29,Dallas,21
2828,1,634,1,12.99,2025-05-03,Chicago,42
2829,4,105,2,17.98,2025-04-04,Chicago,31
2830,2,177,2,21.98,2025-01-20,Chicago,40
2831,3,822,1,11.49,2025-06-10,Chicago,31
2832,4,850,3,26.97,2025-02-20,Dallas,24
2833,1,603,2,25.98,2025-06-28,Chicago,32
2834,4,104,2,17.98,2025-01-19,Dallas,18
2835,2,99,3,32.97,2025-01-17,Atlanta,21
2836,3,757,3,34.47,2025-04-16,Dallas,39
2837,3,353,2,22.98,2025-06-11,Chicago,22
2838,5,507,3,14.97,2025-04-01,Dallas,38
2839,4,321,3,26.97,2025-01-03,Dallas,22
2840,2,300,2,21.98,2025-01-27,Chicago,20
2841,1,714,3,38.97,2025-06-20,Atlanta,21
2842,2,486,2,21.98,2025-04-19,Dallas,35
2843,2,834,2,21.98,2025-04-13,Dallas,19
2844,3,493,1,11.49,2025-03-09,Atlanta,18
2845,4,631,1,8.99,2025-02-20,Atlanta,29
2846,2,440,3,32.97,2025-03-26,Chicago,38
2847,5,480,2,9.98,2025-05-07,Miami,38
2848,4,62,3,26.97,2025-02-21,Miami,41
2849,1,6,1,12.99,2025-03-19,Atlanta,16
2850,2,557,1,10.99,2025-01-12,Miami,35
2851,4,860,1,8.99,2025-01-03,Atlanta,41
2852,2,787,1,10.99,2025-01-11,Miami,37
2853,4,839,2,17.98,2025-06-14,Atlanta,24
2854,3,270,3,34.47,2025-02-03,Dallas,36
2855,1,243,3,38.97,2025-01-24,Chicago,24
2856,5,992,3,14.97,2025-04-27,Chicago,39
2857,2,966,1,10.99,2025-02-18,Dallas,30
2858,1,369,2,25.98,2025-05-28,Chicago,16
2859,5,879,2,9.98,2025-06-03,Miami,24
2860,2,872,2,21.98,2025-03-06,Atlanta,45
2861,1,526,2,25.98,2025-05-14,New York,19
2862,1,477,1,12.99,2025-01-21,New York,27
2863,1,596,3,38.97,2025-03-29,Miami,44
2864,5,203,3,14.97,2025-03-07,New York,45
2865,1,93,2,25.98,2024-12-29,Miami,26
2866,5,452,2,9.98,2025-06-05,Dallas,15
2867,2,229,1,10.99,2025-02-21,New York,21
2868,2,47,3,32.97,2025-03-06,New York,21
2869,3,19,2,22.98,2025-06-20,Atlanta,45
2870,5,10,2,9.98,2025-01-15,New York,38
2871,5,726,1,4.99,2025-05-05,Atlanta,17
2872,1,877,1,12.99,2025-02-18,Atlanta,29
2873,1,691,3,38.97,2025-01-07,New York,24
2874,2,186,1,10.99,2025-05-13,Chicago,44
2875,4,710,2,17.98,2025-03-17,Dallas,29
2876,1,359,3,38.97,2025-04-12,Miami,26
2877,2,456,3,32.97,2025-02-03,Atlanta,19
2878,3,105,2,22.98,2025-06-26,Miami,36
2879,2,922,2,21.98,2025-03-03,Dallas,45
2880,2,788,1,10.99,2025-01-09,New York,19
2881,2,230,1,10.99,2025-03-22,New York,17
2882,5,843,3,14.97,2025-01-22,Dallas,18
2883,2,55,3,32.97,2025-05-26,Dallas,28
2884,1,962,3,38.97,2025-06-22,Chicago,17
2885,2,607,2,21.98,2024-12-29,Miami,18
2886,4,873,1,8.99,2025-04-04,New York,24
2887,1,852,3,38.97,2025-05-25,Miami,40
2888,2,76,2,21.98,2025-03-26,Atlanta,21
2889,4,958,2,17.98,2025-06-06,New York,32
2890,1,131,2,25.98,2025-01-22,Dallas,43
2891,5,38,2,9.98,2025-06-11,Dallas,25
2892,1,855,2,25.98,2025-05-19,Dallas,29
2893,2,807,2,21.98,2025-06-08,Miami,40
2894,2,767,3,32.97,2025-01-29,Dallas,19
2895,4,136,3,26.97,2025-01-14,New York,31
2896,5,700,2,9.98,2025-05-31,Dallas,26
2897,2,887,2,21.98,2025-06-03,New York,32
2898,1,222,3,38.97,2025-01-15,Chicago,30
2899,1,229,3,38.97,2025-03-25,Chicago,45
2900,5,643,1,4.99,2025-06-10,Atlanta,44
2901,3,633,2,22.98,2025-05-19,Dallas,25
2902,5,58,3,14.97,2025-02-07,Chicago,42
2903,5,492,1,4.99,2025-03-25,Miami,31
2904,4,873,3,26.97,2025-06-11,Miami,19
2905,1,438,1,12.99,2025-05-31,Dallas,35
2906,3,293,3,34.47,2025-01-03,Atlanta,33
2907,5,327,1,4.99,2025-01-12,Miami,15
2908,3,512,3,34.47,2025-03-22,Miami,30
2909,1,229,1,12.99,2025-06-03,New York,37
2910,2,117,2,21.98,2025-03-28,New York,36
2911,2,325,1,10.99,2025-04-13,New York,41
2912,5,833,3,14.97,2025-02-15,Miami,25
2913,5,359,1,4.99,2025-06-22,Atlanta,45
2914,2,930,2,21.98,2025-04-11,Miami,18
2915,4,764,3,26.97,2025-04-07,New York,29
2916,1,480,3,38.97,2025-03-30,Atlanta,35
2917,5,69,1,4.99,2025-05-01,Chicago,31
2918,4,572,3,26.97,2025-06-24,Atlanta,39
2919,3,292,3,34.47,2025-01-06,Miami,20
2920,1,292,2,25.98,2025-01-03,Chicago,18
2921,4,999,3,26.97,2025-05-03,Chicago,44
2922,1,972,1,12.99,2025-03-13,New York,18
2923,5,2,3,14.97,2025-02-07,Chicago,20
2924,5,245,3,14.97,2025-02-16,Miami,44
2925,3,800,3,34.47,2025-05-16,Atlanta,21
2926,5,584,3,14.97,2025-02-09,New York,30
2927,2,830,2,21.98,2024-12-29,New York,32
2928,3,903,2,22.98,2025-05-08,Atlanta,45
2929,3,307,3,34.47,2025-06-19,Dallas,15
2930,2,569,1,10.99,2025-05-24,Chicago,38
2931,5,960,2,9.98,2025-05-29,Chicago,33
2932,2,822,1,10.99,2025-04-13,Miami,23
2933,1,230,1,12.99,2025-03-07,Miami,28
2934,1,112,2,25.98,2025-05-10,Dallas,36
2935,2,701,3,32.97,2024-12-30,Chicago,23
2936,4,232,3,26.97,2025-06-15,Chicago,41
2937,1,210,3,38.97,2025-04-23,Miami,32
2938,2,1,2,21.98,2025-01-30,New York,43
2939,2,252,2,21.98,2025-01-07,Dallas,36
2940,5,353,3,14.97,2025-05-22,Chicago,39
2941,5,419,1,4.99,2025-06-11,New York,41
2942,1,898,2,25.98,2025-04-04,Dallas,18
2943,2,633,2,21.98,2024-12-30,Miami,29
2944,2,81,2,21.98,2025-03-12,Atlanta,31
2945,3,384,1,11.49,2025-04-16,Chicago,18
2946,1,24,3,38.97,2025-04-24,Dallas,35
2947,4,927,1,8.99,2025-03-28,New York,41
2948,3,56,1,11.49,2025-05-09,Atlanta,23
2949,3,880,3,34.47,2025-04-07,Atlanta,38
2950,1,769,2,25.98,2025-02-22,Chicago,36
2951,4,674,1,8.99,2025-03-21,Chicago,31
2952,2,64,2,21.98,2025-05-06,Miami,18
2953,4,842,3,26.97,2025-03-06,Dallas,31
2954,2,920,3,32.97,2025-02-19,Atlanta,19
2955,2,880,2,21.98,2025-03-13,New York,41
2956,2,771,1,10.99,2025-03-29,Chicago,22
2957,3,388,2,22.98,2025-02-18,New York,34
2958,3,288,3,34.47,2025-02-16,Miami,28
2959,4,191,2,17.98,2025-06-08,New York,38
2960,4,258,3,26.97,2025-02-02,Miami,23
2961,4,7,1,8.99,2025-01-01,Chicago,41
2962,3,880,1,11.49,2025-05-12,Chicago,22
2963,1,185,2,25.98,2025-01-09,Chicago,42
2964,3,224,2,22.98,2025-04-29,New York,31
2965,4,451,3,26.97,2025-04-16,Chicago,17
2966,3,83,1,11.49,2025-06-17,Dallas,18
2967,2,884,3,32.97,2025-06-18,Miami,24
2968,1,248,3,38.97,2025-02-13,Dallas,24
2969,3,917,3,34.47,2025-01-02,New York,34
2970,1,176,2,25.98,2025-02-13,Chicago,43
2971,2,545,2,21.98,2025-01-25,Miami,45
2972,3,443,1,11.49,2025-02-08,Atlanta,24
2973,3,177,1,11.49,2025-04-23,Miami,16
2974,1,556,1,12.99,2025-01-14,New York,24
2975,3,253,1,11.49,2025-04-25,Atlanta,34
2976,4,963,2,17.98,2025-06-03,New York,23
2977,1,575,2,25.98,2025-02-07,New York,38
2978,4,520,3,26.97,2025-03-30,Miami,17
2979,3,664,3,34.47,2025-01-02,Miami,22
2980,4,224,1,8.99,2025-05-24,Dallas,44
2981,1,374,3,38.97,2025-01-01,Miami,34
2982,3,325,2,22.98,2025-06-01,Dallas,32
2983,3,989,3,34.47,2025-05-24,New York,23
2984,3,636,3,34.47,2025-03-28,New York,33
2985,1,164,1,12.99,2025-02-04,Dallas,16
2986,2,263,3,32.97,2025-05-19,Dallas,45
2987,1,735,3,38.97,2024-12-31,Chicago,17
2988,2,592,2,21.98,2025-01-06,Dallas,39
2989,5,135,2,9.98,2025-05-02,Atlanta,35
2990,3,356,3,34.47,2025-04-01,Atlanta,19
2991,1,543,1,12.99,2025-01-29,New York,23
2992,2,79,1,10.99,2025-04-03,Miami,33
2993,2,154,3,32.97,2025-06-19,Miami,17
2994,3,497,3,34.47,2025-05-26,Chicago,16
2995,1,229,3,38.97,2025-05-17,Chicago,26
2996,5,814,3,14.97,2025-03-07,New York,41
2997,2,241,2,21.98,2025-03-26,Dallas,25
2998,5,218,2,9.98,2025-03-04,Atlanta,31
2999,5,375,2,9.98,2025-06-02,Miami,25
3000,1,622,2,25.98,2025-04-27,Dallas,15
3001,4,831,1,8.99,2025-03-28,New York,35
3002,5,449,2,9.98,2025-03-04,Chicago,36
3003,1,464,1,12.99,2025-01-09,Atlanta,44
3004,1,721,2,25.98,2025-03-11,Dallas,18
3005,1,584,1,12.99,2025-03-11,New York,37
3006,3,29,1,11.49,2025-06-06,New York,21
3007,2,212,3,32.97,2025-03-13,Atlanta,32
3008,4,567,2,17.98,2025-03-11,Miami,43
3009,2,430,1,10.99,2025-06-19,Miami,34
3010,2,527,1,10.99,2025-03-19,Dallas,31
3011,1,208,3,38.97,2025-01-28,Dallas,17
3012,5,134,2,9.98,2025-01-17,Chicago,39
3013,4,61,3,26.97,2025-06-27,Miami,25
3014,2,763,1,10.99,2025-01-03,Chicago,17
3015,1,718,3,38.97,2025-01-19,Miami,35
3016,4,461,3,26.97,2025-02-01,Dallas,38
3017,5,825,1,4.99,2025-03-09,Atlanta,32
3018,3,523,1,11.49,2025-06-06,New York,23
3019,1,885,3,38.97,2025-02-10,Atlanta,38
3020,2,213,3,32.97,2025-03-12,Atlanta,41
3021,1,295,2,25.98,2025-05-17,Dallas,31
3022,4,778,2,17.98,2025-05-23,Chicago,42
3023,5,349,2,9.98,2025-01-14,New York,44
3024,3,569,2,22.98,2025-03-08,Dallas,38
3025,4,527,1,8.99,2025-03-24,Chicago,33
3026,3,119,2,22.98,2025-05-31,New York,16
3027,5,866,2,9.98,2025-01-13,Chicago,38
3028,3,428,2,22.98,2025-04-24,New York,29
3029,2,370,3,32.97,2025-01-26,New York,32
3030,2,957,3,32.97,2025-04-23,Dallas,28
3031,2,407,1,10.99,2025-02-11,Dallas,33
3032,5,665,3,14.97,2025-01-26,Dallas,17
3033,4,207,3,26.97,2025-05-21,Miami,27
3034,2,679,1,10.99,2025-02-07,Miami,29
3035,1,728,3,38.97,2025-05-06,Chicago,16
3036,1,747,1,12.99,2025-03-22,Chicago,43
3037,5,403,2,9.98,2025-04-17,Dallas,36
3038,4,468,2,17.98,2025-01-24,Atlanta,22
3039,2,384,3,32.97,2025-05-01,New York,33
3040,2,934,1,10.99,2025-01-05,Chicago,35
3041,3,978,2,22.98,2025-06-13,Chicago,19
3042,1,624,1,12.99,2025-06-06,Miami,17
3043,5,706,1,4.99,2025-04-09,Dallas,43
3044,5,895,3,14.97,2025-02-21,Chicago,40
3045,2,691,2,21.98,2025-05-29,Atlanta,45
3046,5,268,2,9.98,2025-01-17,Chicago,17
3047,5,247,2,9.98,2025-03-10,Dallas,17
3048,4,930,3,26.97,2025-02-17,New York,37
3049,5,386,3,14.97,2025-03-11,New York,40
3050,1,251,1,12.99,2025-02-21,Dallas,28
3051,5,994,2,9.98,2025-02-27,Miami,34
3052,4,350,3,26.97,2025-06-03,New York,29
3053,5,921,3,14.97,2025-05-18,Dallas,39
3054,2,622,3,32.97,2025-01-09,Dallas,24
3055,3,389,2,22.98,2025-04-20,Miami,42
3056,5,35,1,4.99,2025-03-28,Atlanta,22
3057,1,848,2,25.98,2025-05-25,Dallas,23
3058,2,929,2,21.98,2025-06-03,Chicago,45
3059,2,187,2,21.98,2025-04-30,New York,36
3060,5,156,3,14.97,2025-01-17,Chicago,44
3061,5,95,1,4.99,2025-05-13,Chicago,17
3062,2,133,1,10.99,2025-05-18,Chicago,43
3063,3,813,1,11.49,2025-06-07,Miami,26
3064,1,554,1,12.99,2025-05-15,New York,39
3065,5,744,3,14.97,2025-06-19,Atlanta,42
3066,2,325,1,10.99,2025-03-30,Miami,26
3067,2,366,2,21.98,2025-05-19,Atlanta,29
3068,4,684,1,8.99,2025-01-01,Chicago,36
3069,3,242,1,11.49,2025-04-30,New York,26
3070,4,574,3,26.97,2025-01-04,Atlanta,36
3071,4,576,1,8.99,2025-01-03,Chicago,29
3072,5,691,1,4.99,2025-03-11,Dallas,37
3073,1,51,2,25.98,2025-03-15,Atlanta,37
3074,2,734,1,10.99,2025-02-15,Dallas,24
3075,1,11,3,38.97,2025-05-10,Miami,18
3076,2,776,1,10.99,2025-03-21,Chicago,45
3077,2,634,1,10.99,2025-04-08,Atlanta,15
3078,4,890,1,8.99,2025-02-02,Miami,21
3079,2,521,2,21.98,2025-01-01,Miami,20
3080,5,666,3,14.97,2025-05-25,Atlanta,24
3081,1,282,1,12.99,2025-05-02,Chicago,34
3082,1,540,1,12.99,2025-03-11,New York,43
3083,2,41,2,21.98,2025-03-09,Dallas,40
3084,1,970,1,12.99,2025-06-26,Dallas,21
3085,5,376,2,9.98,2025-03-22,Miami,31
3086,5,145,2,9.98,2025-02-20,New York,43
3087,2,288,2,21.98,2025-02-27,Dallas,39
3088,2,810,2,21.98,2025-05-05,Dallas,19
3089,1,136,1,12.99,2025-01-09,Atlanta,27
3090,3,939,3,34.47,2025-02-05,Atlanta,20
3091,3,849,3,34.47,2025-01-07,Miami,39
3092,4,947,2,17.98,2025-01-12,Dallas,29
3093,4,107,1,8.99,2025-05-24,Dallas,30
3094,1,202,1,12.99,2025-02-12,Chicago,23
3095,4,255,1,8.99,2025-01-07,Miami,34
3096,2,580,3,32.97,2025-01-04,Miami,23
3097,4,643,1,8.99,2025-04-21,Miami,38
3098,2,602,3,32.97,2025-02-27,Miami,38
3099,1,922,1,12.99,2025-02-15,New York,43
3100,1,949,1,12.99,2025-02-05,Atlanta,28
3101,1,121,2,25.98,2025-03-07,Chicago,43
3102,5,123,2,9.98,2025-03-23,Atlanta,23
3103,1,444,1,12.99,2025-02-19,Atlanta,25
